Using report2.sqlite export for stats reports.
Exporting [/opt/nvidia/nsight-systems/2020.4.3/target-linux-x64/reports/gpukernsum.py report2.sqlite] to console... 

Time(%),Total Time (ns),Instances,Average,Minimum,Maximum,Name
0.9,39558347,1100,35962.1,34913,47168,"wave_compute_93(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,39542090,1100,35947.4,34912,45792,"wave_compute_62(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,39538431,1100,35944.0,34944,45952,"wave_compute_97(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,39533169,1100,35939.2,34976,41376,"wave_compute_26(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,39532188,1100,35938.4,34944,49376,"wave_compute_56(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,39531453,1100,35937.7,34912,41920,"wave_compute_72(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,39531036,1100,35937.3,35040,41408,"wave_compute_50(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,39526942,1100,35933.6,34944,41664,"wave_compute_39(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,39523859,1100,35930.8,35008,44193,"wave_compute_87(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,39522421,1100,35929.5,34976,44256,"wave_compute_69(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,39520986,1100,35928.2,34912,44065,"wave_compute_75(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,39511660,1100,35919.7,34880,47808,"wave_compute_35(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,39508488,1100,35916.8,34816,42240,"wave_compute_84(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,39505090,1100,35913.7,35072,42400,"wave_compute_34(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,39498541,1100,35907.8,34944,40896,"wave_compute_24(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,39497396,1100,35906.7,34912,43360,"wave_compute_96(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,39458126,1100,35871.0,34785,44928,"wave_compute_73(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,39445342,1100,35859.4,34977,41408,"wave_compute_25(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,39431104,1100,35846.5,34912,41600,"wave_compute_22(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,39423198,1100,35839.3,34849,41248,"wave_compute_51(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,39413485,1100,35830.4,34912,43585,"wave_compute_98(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,39403361,1100,35821.2,34816,41184,"wave_compute_32(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,39401330,1100,35819.4,34753,41664,"wave_compute_41(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.8,39391423,1100,35810.4,34784,43936,"wave_compute_59(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.8,39391391,1100,35810.4,34880,41408,"wave_compute_23(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.8,39383321,1100,35803.0,34657,45857,"wave_compute_20(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.8,39352538,1100,35775.0,34752,40960,"wave_compute_28(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.8,39319521,1100,35745.0,34880,40864,"wave_compute_76(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.8,39278500,1100,35707.7,34784,44064,"wave_compute_36(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.8,39253839,1100,35685.3,34657,41184,"wave_compute_21(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.8,39122959,1100,35566.3,34400,47040,"wave_compute_19(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.8,37713733,1100,34285.2,33408,41952,"wave_compute_100(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.8,35477953,1100,32252.7,31232,38464,"wave_compute_101(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.8,35218036,1100,32016.4,30912,41440,"wave_compute_18(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.7,32186535,1100,29260.5,28288,35104,"wave_compute_102(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.7,32085641,1100,29168.8,28193,39072,"wave_compute_17(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.6,28751303,1100,26137.5,25184,33441,"wave_compute_103(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.6,28449492,1100,25863.2,24737,34752,"wave_compute_16(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.6,26936379,1100,24487.6,23232,31296,"wave_compute_104(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.5,24316588,1100,22106.0,20928,31008,"wave_compute_15(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.5,22711124,1100,20646.5,19296,30752,"wave_compute_105(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.4,20700141,1100,18818.3,17568,27392,"wave_compute_14(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.4,19255492,1100,17505.0,16640,25248,"wave_compute_106(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.4,18392382,1100,16720.3,15424,27520,"wave_compute_13(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.4,16596571,1100,15087.8,14112,23040,"wave_compute_107(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.3,15978896,1100,14526.3,13600,25952,"wave_compute_12(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.3,14447682,1100,13134.3,12384,21344,"wave_compute_108(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.3,14377419,1100,13070.4,12192,21408,"wave_compute_11(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.3,13727999,1100,12480.0,11680,22880,"wave_compute_10(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.3,13189855,1100,11990.8,11296,20480,"wave_compute_9(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.3,12729543,1100,11572.3,10880,20832,"wave_compute_8(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.3,12638873,1100,11489.9,10624,20225,"wave_compute_7(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.3,12431303,1100,11301.2,10656,18976,"wave_compute_109(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.3,12166626,1100,11060.6,10304,19328,"wave_compute_6(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.3,11869950,1100,10790.9,10208,18080,"wave_compute_110(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,11256806,1100,10233.5,9664,17600,"wave_compute_111(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,10892306,1100,9902.1,9312,16704,"wave_compute_5(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,10708077,1100,9734.6,9216,16032,"wave_compute_4(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,10513391,1100,9557.6,8928,18688,"wave_compute_3(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,10152027,1100,9229.1,8608,16160,"wave_compute_112(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,10035006,1100,9122.7,8671,15072,"wave_compute_113(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,9921469,1100,9019.5,8096,18272,"wave_compute_2(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,9191519,1100,8355.9,7808,14048,"wave_compute_114(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,9054594,1100,8231.4,7648,21376,"wave_compute_1(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,8701531,1100,7910.5,7488,13441,"wave_compute_115(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,8421169,1100,7655.6,7200,15008,"wave_compute_0(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7975508,1100,7250.5,4800,13088,"wave_solve_6(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7379099,1100,6708.3,6304,13088,"wave_compute_116(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7281206,1100,6619.3,5120,11008,"wave_solve_47(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7249525,1100,6590.5,5600,10624,"wave_solve_65(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7221329,1100,6564.8,5632,11488,"wave_solve_46(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7207512,1100,6552.3,5600,13248,"wave_solve_89(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7207414,1100,6552.2,5248,10592,"wave_solve_42(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7201906,1100,6547.2,5792,12864,"wave_solve_62(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7199960,1100,6545.4,5376,13600,"wave_solve_78(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7190499,1100,6536.8,5344,10880,"wave_solve_61(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7187947,1100,6534.5,5344,12896,"wave_solve_73(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7185087,1100,6531.9,5312,10816,"wave_solve_72(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7176286,1100,6523.9,5279,11744,"wave_solve_48(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7173414,1100,6521.3,5152,13215,"wave_solve_53(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7163967,1100,6512.7,4928,12257,"wave_solve_67(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7161050,1100,6510.0,5600,10752,"wave_solve_27(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
