Using report2.sqlite export for stats reports.
Exporting [/opt/nvidia/nsight-systems/2020.4.3/target-linux-x64/reports/gpukernsum.py report2.sqlite] to console... 
overall : 2.02 ms

Time(%),Total Time (ns),Instances,Average,Minimum,Maximum,Name
0.9,21332452,1100,19393.1,18272,31169,"wave68(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,21320407,1100,19382.2,17888,31552,"wave2(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,21313958,1100,19376.3,18144,30848,"wave13(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,21307571,1100,19370.5,18144,30912,"wave70(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,21302192,1100,19365.6,17984,30752,"wave61(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,21300981,1100,19364.5,18176,30496,"wave47(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,21293696,1100,19357.9,18048,30752,"wave21(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,21292103,1100,19356.5,18112,31136,"wave18(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,21283163,1100,19348.3,18080,31072,"wave19(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,21274630,1100,19340.6,17952,30816,"wave88(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,21262533,1100,19329.6,17920,30912,"wave36(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,21257320,1100,19324.8,18080,30912,"wave50(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,21252498,1100,19320.5,18112,30816,"wave38(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,21247227,1100,19315.7,18080,30944,"wave37(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,21210982,1100,19282.7,17920,30976,"wave12(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,21158590,1100,19235.1,18017,31136,"wave32(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,21146983,1100,19224.5,18048,31008,"wave15(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,21114866,1100,19195.3,17984,31008,"wave83(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,21113895,1100,19194.5,17887,30625,"wave48(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,21110857,1100,19191.7,17920,30720,"wave71(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,21102938,1100,19184.5,17792,31104,"wave1(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,21097422,1100,19179.5,17792,30624,"wave20(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,21086001,1100,19169.1,17857,30592,"wave45(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,21084685,1100,19167.9,18016,30304,"wave66(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,21075357,1100,19159.4,17888,30593,"wave79(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,21066885,1100,19151.7,17920,30592,"wave29(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,21065768,1100,19150.7,17856,30400,"wave25(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,21052173,1100,19138.3,17889,30880,"wave27(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,21043982,1100,19130.9,17728,30592,"wave46(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,21023872,1100,19112.6,17760,30400,"wave14(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,20996681,1100,19087.9,17889,30144,"wave10(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,20992535,1100,19084.1,17888,30241,"wave23(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,20973496,1100,19066.8,17695,30144,"wave39(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,20945933,1100,19041.8,17824,30304,"wave98(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,20929969,1100,19027.2,17760,30432,"wave84(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,20862558,1100,18966.0,17568,30464,"wave33(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,20848582,1100,18953.3,17760,32224,"wave9(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,20762472,1100,18875.0,17728,30304,"wave93(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,20746121,1100,18860.1,17568,30304,"wave80(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,20727204,1100,18842.9,17568,30560,"wave3(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,20722728,1100,18838.8,17568,30112,"wave95(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,20715585,1100,18832.4,17280,34080,"wave0(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,20681805,1100,18801.6,17600,29824,"wave26(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,20668427,1100,18789.5,17536,30080,"wave51(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.9,20627960,1100,18752.7,17632,29952,"wave72(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
