Using report1.sqlite export for stats reports.
Exporting [/opt/nvidia/nsight-systems/2020.4.3/target-linux-x64/reports/gpukernsum.py report1.sqlite] to console... 

Time(%),Total Time (ns),Instances,Average,Minimum,Maximum,Name
0.7,19657749,1100,17870.7,16864,28961,"wave_compute_98(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.7,19657243,1100,17870.2,16832,29024,"wave_compute_20(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.7,19645652,1100,17859.7,16833,29248,"wave_compute_49(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.7,19639500,1100,17854.1,16800,28961,"wave_compute_74(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.7,19610615,1100,17827.8,16768,29888,"wave_compute_99(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.7,19590207,1100,17809.3,16608,33696,"wave_compute_7(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.7,19571948,1100,17792.7,16768,29120,"wave_compute_57(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.7,19558189,1100,17780.2,16704,28864,"wave_compute_77(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.7,19513223,1100,17739.3,16672,28896,"wave_compute_83(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.7,19509778,1100,17736.2,16736,28769,"wave_compute_23(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.7,19477918,1100,17707.2,16704,29057,"wave_compute_87(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.7,19477204,1100,17706.5,16640,29056,"wave_compute_1(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.7,19468514,1100,17698.6,16736,28672,"wave_compute_52(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.7,19433057,1100,17666.4,16640,28608,"wave_compute_76(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.7,19410373,1100,17645.8,16671,28768,"wave_compute_46(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.7,19382186,1100,17620.2,16640,28256,"wave_compute_103(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.7,19302159,1100,17547.4,16576,33728,"wave_compute_6(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.7,19253829,1100,17503.5,16608,28128,"wave_compute_32(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.7,19198167,1100,17452.9,16416,31841,"wave_compute_0(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.7,19039221,1100,17308.4,16353,29312,"wave_compute_2(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.7,18545299,1100,16859.4,15711,27232,"wave_compute_104(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.6,17469303,1100,15881.2,14945,26240,"wave_compute_105(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.5,14050671,1100,12773.3,12128,22336,"wave_compute_106(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.5,13603506,1100,12366.8,11744,21600,"wave_compute_107(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.5,12795193,1100,11632.0,11104,20257,"wave_compute_108(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.4,10246850,1100,9315.3,8736,16736,"wave_compute_3(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,6449307,1100,5863.0,4544,12384,"wave_solve_4(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5464452,1100,4967.7,4512,8224,"wave_solve_38(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5375661,1100,4887.0,4544,10752,"wave_solve_90(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5333904,1100,4849.0,4480,12480,"wave_solve_102(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5319797,1100,4836.2,4416,8160,"wave_solve_83(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5316684,1100,4833.3,4448,10689,"wave_solve_44(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5314285,1100,4831.2,4416,12544,"wave_solve_9(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5309790,1100,4827.1,4448,8064,"wave_solve_71(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5293132,1100,4811.9,4256,7841,"wave_solve_43(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5282898,1100,4802.6,4288,8192,"wave_solve_55(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5277817,1100,4798.0,4480,10464,"wave_solve_27(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5266319,1100,4787.6,4415,12160,"wave_solve_69(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5258571,1100,4780.5,4448,8000,"wave_solve_53(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5252940,1100,4775.4,4448,9408,"wave_solve_75(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5247360,1100,4770.3,4511,12800,"wave_solve_5(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5243664,1100,4767.0,4383,12576,"wave_solve_1(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5240510,1100,4764.1,4352,12640,"wave_solve_95(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5222612,1100,4747.8,4415,12096,"wave_solve_68(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5216825,1100,4742.6,4192,7649,"wave_solve_61(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5205733,1100,4732.5,4351,9728,"wave_solve_41(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5205039,1100,4731.9,4256,11776,"wave_solve_65(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5200952,1100,4728.1,4352,7840,"wave_solve_10(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5198669,1100,4726.1,4256,12320,"wave_solve_37(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5197296,1100,4724.8,4384,8096,"wave_solve_62(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5190763,1100,4718.9,4288,7840,"wave_solve_97(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5187735,1100,4716.1,4384,12512,"wave_solve_16(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5169955,1100,4700.0,4288,11584,"wave_solve_84(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5161197,1100,4692.0,4225,11392,"wave_solve_24(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5153187,1100,4684.7,4288,11615,"wave_solve_74(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5147868,1100,4679.9,4448,9216,"wave_solve_105(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5128273,1100,4662.1,4416,11328,"wave_solve_3(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5124156,1100,4658.3,4320,9120,"wave_solve_80(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5109739,1100,4645.2,4192,7520,"wave_solve_85(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5091820,1100,4628.9,4256,9696,"wave_solve_100(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5091621,1100,4628.7,4288,9760,"wave_solve_13(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5090999,1100,4628.2,4128,7744,"wave_solve_14(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5073815,1100,4612.6,4256,12576,"wave_solve_92(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5071506,1100,4610.5,4288,7936,"wave_solve_101(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5062620,1100,4602.4,4191,11168,"wave_solve_57(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5059192,1100,4599.3,4351,11808,"wave_solve_2(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5055079,1100,4595.5,4159,12288,"wave_solve_23(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
