Using report1.sqlite export for stats reports.
Exporting [/opt/nvidia/nsight-systems/2020.4.3/target-linux-x64/reports/gpukernsum.py report1.sqlite] to console... 
overall : 1.67 ms
Time(%),Total Time (ns),Instances,Average,Minimum,Maximum,Name
0.6,12458235,1100,11325.7,10432,18880,"wave_compute_41(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.6,12457591,1100,11325.1,10464,19008,"wave_compute_81(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.6,12455838,1100,11323.5,10465,18720,"wave_compute_16(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.6,12443348,1100,11312.1,10559,19104,"wave_compute_42(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.6,12439172,1100,11308.3,10400,18944,"wave_compute_19(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.6,12436825,1100,11306.2,10432,19072,"wave_compute_75(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.6,12436149,1100,11305.6,10432,19104,"wave_compute_37(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.6,12432669,1100,11302.4,10431,18817,"wave_compute_58(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.6,12410060,1100,11281.9,10368,19200,"wave_compute_32(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.6,11715224,1100,10650.2,9664,17856,"wave_compute_7(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.6,11604514,1100,10549.6,9728,17376,"wave_compute_101(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.6,11212219,1100,10192.9,9279,17408,"wave_compute_6(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.6,11128579,1100,10116.9,9184,16960,"wave_compute_102(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.5,10119959,1100,9200.0,8448,15328,"wave_compute_103(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.5,10071866,1100,9156.2,8512,15808,"wave_compute_5(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.5,9178509,1100,8344.1,7615,19968,"wave_compute_4(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.5,8995862,1100,8178.1,7488,13504,"wave_compute_3(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.4,8363855,1100,7603.5,6464,12801,"wave_compute_104(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.4,8131192,1100,7392.0,6848,12672,"wave_compute_105(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.4,7934109,1100,7212.8,6624,16672,"wave_compute_2(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.4,7670248,1100,6973.0,6496,11615,"wave_compute_1(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.4,7164929,1100,6513.6,5920,11168,"wave_compute_106(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.3,6569338,1100,5972.1,5536,10080,"wave_compute_107(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.3,6309545,1100,5736.0,4159,12928,"wave_solve_2(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.3,5988973,1100,5444.5,5056,12928,"wave_compute_0(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.3,5824394,1100,5294.9,4480,13055,"wave_solve_21(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.3,5801147,1100,5273.8,4383,11744,"wave_solve_30(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.3,5799608,1100,5272.4,4416,12288,"wave_solve_85(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.3,5796726,1100,5269.8,4512,13152,"wave_solve_95(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.3,5770972,1100,5246.3,4224,8896,"wave_solve_67(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.3,5770062,1100,5245.5,4544,12864,"wave_solve_29(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.3,5769517,1100,5245.0,4480,8767,"wave_solve_89(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.3,5760323,1100,5236.7,4416,13376,"wave_solve_24(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.3,5755457,1100,5232.2,4545,12544,"wave_solve_82(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.3,5751776,1100,5228.9,4288,8768,"wave_solve_88(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.3,5739895,1100,5218.1,4384,8608,"wave_solve_35(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.3,5735512,1100,5214.1,4417,8704,"wave_solve_43(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.3,5733979,1100,5212.7,4256,10273,"wave_solve_68(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.3,5733041,1100,5211.9,4480,12000,"wave_solve_79(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.3,5732548,1100,5211.4,4512,8831,"wave_solve_90(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
